TimeNav,Azimuth,GaragNumb,Graph,Latitude,Longitude,Marsh,Speed,TimeNav,dist,dist_delta
2020-11-10 14:19:00,350,2775,4,55.74548299999999,49.19087800000001,22,22,2020-11-10 14:19:00,0.08419411177750083,0.0034738558332483016
2020-11-10 14:20:00,351,2775,4,55.74556800000001,49.19084,22,0,2020-11-10 14:20:00,0.08411253857183754,8.15732056632934e-05
2020-11-10 14:21:00,351,2775,4,55.74556800000001,49.19084,22,0,2020-11-10 14:21:00,0.08411253857183754,0.0
2020-11-10 14:22:00,351,2775,4,55.74556800000001,49.19084,22,0,2020-11-10 14:22:00,0.08411253857183754,0.0
2020-11-10 14:23:00,352,2775,4,55.747707,49.19018300000001,22,11,2020-11-10 14:23:00,0.08230927083264496,0.0018032677391925794
2020-11-10 14:24:00,344,2775,4,55.75046,49.189515,22,18,2020-11-10 14:24:00,0.08016633028897036,0.0021429405436746013
2020-11-10 14:25:00,353,2775,4,55.754313,49.189133,22,44,2020-11-10 14:25:00,0.07770659542792667,0.002459734861043686
2020-11-10 14:26:00,356,2775,4,55.756012,49.189103,22,6,2020-11-10 14:26:00,0.07677687203839777,0.0009297233895289025
2020-11-10 14:27:00,89,2775,4,55.756735,49.19514,22,39,2020-11-10 14:27:00,0.08162558399178761,0.004848711953389845
2020-11-10 14:28:00,48,2775,4,55.756723,49.197285,22,11,2020-11-10 14:28:00,0.0835142546215917,0.0018886706298040928
2020-11-10 14:29:00,313,2775,4,55.758968,49.193733,22,33,2020-11-10 14:29:00,0.07932317989087441,0.004191074730717295
2020-11-10 14:30:00,310,2775,4,55.760902,49.190433,22,19,2020-11-10 14:30:00,0.07550150117712713,0.0038216787137472785
2020-11-10 14:31:00,316,2775,4,55.76243,49.187765,22,27,2020-11-10 14:31:00,0.07242861915016553,0.0030728820269615986
2020-11-10 14:32:00,319,2775,4,55.76472800000001,49.184197999999995,22,11,2020-11-10 14:32:00,0.06820215827229092,0.004226460877874608
2020-11-10 14:33:00,309,2775,4,55.765969999999996,49.181745,22,0,2020-11-10 14:33:00,0.06545286725576036,0.0027492910165305695
2020-11-10 14:34:00,334,2775,4,55.768987,49.177852,22,35,2020-11-10 14:34:00,0.06061165038175428,0.004841216874006078
2020-11-10 14:35:00,334,2775,4,55.77074200000001,49.17624,22,7,2020-11-10 14:35:00,0.05838818576560977,0.002223464616144505
2020-11-10 14:36:00,354,2775,4,55.774125,49.175267,22,18,2020-11-10 14:36:00,0.05609479563203619,0.002293390133573582
2020-11-10 14:37:00,338,2775,4,55.779027,49.172918,22,41,2020-11-10 14:37:00,0.052123785069777155,0.003971010562259035
2020-11-10 14:38:00,338,2775,4,55.781553,49.171002,22,24,2020-11-10 14:38:00,0.049510748025051,0.002613037044726152
2020-11-10 14:39:00,1,2775,4,55.784323,49.170955,22,20,2020-11-10 14:39:00,0.048713246504415546,0.0007975015206354574
2020-11-10 14:40:00,354,2775,4,55.786,49.171108000000004,22,0,2020-11-10 14:40:00,0.04847861698729008,0.00023462951712546753
2020-11-10 14:41:00,248,2775,4,55.787245,49.169468,22,15,2020-11-10 14:41:00,0.04662008290426177,0.0018585340830283084
2020-11-10 14:42:00,255,2775,4,55.787228000000006,49.169112,22,1,2020-11-10 14:42:00,0.04627419869646345,0.0003458842077983179
2020-11-10 14:43:00,282,2775,4,55.78693000000001,49.162366999999996,22,19,2020-11-10 14:43:00,0.03975032342006162,0.00652387527640183
2020-11-10 14:44:00,279,2775,4,55.78739300000001,49.158678,22,12,2020-11-10 14:44:00,0.036058293054441734,0.0036920303656198875
2020-11-10 14:45:00,276,2775,4,55.78773,49.155513,22,3,2020-11-10 14:45:00,0.032910934960889635,0.0031473580935520995
2020-11-10 14:46:00,13,2775,4,55.78863199999999,49.15205200000001,22,32,2020-11-10 14:46:00,0.029334446935314826,0.003576488025574809
2020-11-10 14:47:00,122,2775,4,55.79382800000001,49.155297,22,54,2020-11-10 14:47:00,0.031660781102174476,0.0023263341668596504
2020-11-10 14:48:00,289,2775,4,55.792865,49.15182,22,10,2020-11-10 14:48:00,0.02829535018337952,0.003365430918794956
2020-11-10 14:49:00,275,2775,4,55.792912,49.151545,22,0,2020-11-10 14:49:00,0.028016693095366335,0.00027865708801318514
2020-11-10 14:50:00,275,2775,4,55.792912,49.151545,22,0,2020-11-10 14:50:00,0.028016693095366335,0.0
2020-11-10 14:53:00,279,2775,4,55.795283,49.135655,22,9,2020-11-10 14:53:00,0.011965275801251467,0.003986888848102001
2020-11-10 14:54:00,275,2775,4,55.795603,49.131743,22,3,2020-11-10 14:54:00,0.00804021597968683,0.003925059821564637
2020-11-10 14:55:00,280,2775,4,55.796055,49.126883,22,21,2020-11-10 14:55:00,0.003159738122059899,0.004880477857626931
2020-11-10 14:56:00,291,2775,4,55.796395,49.12344,22,4,2020-11-10 14:56:00,0.0003143914757080155,0.002845346646351884
2020-11-10 14:57:00,280,2775,4,55.796837,49.118520000000004,22,32,2020-11-10 14:57:00,0.005241110760130128,0.004926719284422113
2020-11-10 14:58:00,355,2775,4,55.79808000000001,49.115795,22,14,2020-11-10 14:58:00,0.008138458822164315,0.002897348062034187
2020-11-10 14:59:00,282,2775,4,55.798777,49.11124,22,28,2020-11-10 14:59:00,0.012738919969916608,0.004600461147752293
2020-11-10 15:00:00,339,2775,4,55.80082700000001,49.108022,22,20,2020-11-10 15:00:00,0.016354946713461254,0.0036160267435446456
2020-11-10 15:01:00,9,2775,4,55.804115,49.102077,22,46,2020-11-10 15:01:00,0.023029234398910903,0.006674287685449649
2020-11-10 15:02:00,351,2775,4,55.811687,49.102855,22,50,2020-11-10 15:02:00,0.025948146311443137,0.0029189119125322335
2020-11-10 15:03:00,333,2775,4,55.815262,49.100152,22,7,2020-11-10 15:03:00,0.030272717700923997,0.00432457138948086
2020-11-10 15:04:00,341,2775,4,55.818755,49.097763,22,27,2020-11-10 15:04:00,0.03434592355724515,0.004073205856321156
2020-11-10 15:05:00,349,2775,4,55.82248000000001,49.095958,22,19,2020-11-10 15:05:00,0.038183624042258384,0.0038377004850132304
2020-11-10 15:06:00,347,2775,4,55.82654,49.094134999999994,22,40,2020-11-10 15:06:00,0.042330047389537044,0.0041464233472786605
2020-11-10 15:07:00,334,2775,4,55.83065799999999,49.092157,22,22,2020-11-10 15:07:00,0.04668018209047079,0.004350134700933747
2020-11-10 15:08:00,233,2775,4,55.830448,49.087882,22,21,2020-11-10 15:08:00,0.04952652203617564,0.002846339945704851
2020-11-10 15:09:00,253,2775,4,55.829547999999996,49.082488,22,11,2020-11-10 15:09:00,0.05299066930130151,0.0034641472651258665
2020-11-10 15:10:00,350,2775,4,55.829687,49.081497999999996,22,0,2020-11-10 15:10:00,0.053850916519594394,0.0008602472182928853
2020-11-10 15:11:00,339,2775,4,55.829752,49.081453,22,0,2020-11-10 15:11:00,0.05392654133170126,7.562481210686423e-05
2020-11-10 15:12:00,5,2775,4,55.832843000000004,49.080607,22,25,2020-11-10 15:12:00,0.05654047103624336,0.0026139297045420992
2020-11-10 15:13:00,310,2775,4,55.833436999999996,49.080523,22,7,2020-11-10 15:13:00,0.05699009725381955,0.00044962621757619475
2020-11-10 15:14:00,266,2775,4,55.83345300000001,49.07777,22,4,2020-11-10 15:14:00,0.05911465850363081,0.002124561249811259
2020-11-10 15:16:00,268,2775,4,55.833298,49.07083,22,24,2020-11-10 15:16:00,0.06456891113376366,0.005454252630132848
2020-11-10 15:17:00,268,2775,4,55.833178000000004,49.064712,22,19,2020-11-10 15:17:00,0.06960603396976639,0.00503712283600273
2020-11-10 15:18:00,265,2775,4,55.833137,49.062692,22,0,2020-11-10 15:18:00,0.07130562980578917,0.001699595836022777
2020-11-10 15:19:00,268,2775,4,55.83311,49.060538,22,15,2020-11-10 15:19:00,0.07314436960559373,0.0018387397998045618
2020-11-10 15:22:00,203,2775,4,55.825677,49.04261500000001,22,30,2020-11-10 15:22:00,0.08627991804005114,0.003268679132297961
2020-11-10 15:23:00,280,2775,4,55.825752,49.034822,22,46,2020-11-10 15:23:00,0.09366773647847121,0.0073878184384200685
2020-11-10 15:24:00,207,2775,4,55.825263,49.032383,22,8,2020-11-10 15:24:00,0.09583685759142666,0.0021691211129554466
2020-11-10 15:25:00,104,2775,4,55.822272999999996,49.03219,22,10,2020-11-10 15:25:00,0.09516090946391656,0.0006759481275100954
2020-11-10 15:26:00,281,2775,4,55.822185,49.033077,22,7,2020-11-10 15:26:00,0.0942837419548039,0.000877167509112653
2020-11-10 15:27:00,281,2775,4,55.822338,49.032108,22,0,2020-11-10 15:27:00,0.09525755598901266,0.0009738140342087503
2020-11-10 15:28:00,281,2775,4,55.822338,49.032108,22,0,2020-11-10 15:28:00,0.09525755598901266,0.0
2020-11-10 15:29:00,281,2775,4,55.822338,49.032108,22,0,2020-11-10 15:29:00,0.09525755598901266,0.0
2020-11-10 15:30:00,281,2775,4,55.822338,49.032108,22,0,2020-11-10 15:30:00,0.09525755598901266,0.0
2020-11-10 15:31:00,281,2775,4,55.822338,49.032108,22,0,2020-11-10 15:31:00,0.09525755598901266,0.0
2020-11-10 15:32:00,10,2775,4,55.825334999999995,49.032437,22,39,2020-11-10 15:32:00,0.09580720180132282,0.000549645812310165
2020-11-10 15:33:00,10,2775,4,55.825796999999994,49.03264,22,0,2020-11-10 15:33:00,0.09575520728398794,5.199451733488292e-05
2020-11-10 15:34:00,101,2775,4,55.82552,49.036025,22,20,2020-11-10 15:34:00,0.09245298249380285,0.0033022247901850904
2020-11-10 15:35:00,38,2775,4,55.82466700000001,49.043372999999995,22,28,2020-11-10 15:35:00,0.08522591768353915,0.007227064810263695
2020-11-10 15:36:00,11,2775,4,55.826280000000004,49.043054999999995,22,4,2020-11-10 15:36:00,0.08607471749591139,0.0008487998123722362
2020-11-10 15:37:00,11,2775,4,55.826280000000004,49.043054999999995,22,0,2020-11-10 15:37:00,0.08607471749591139,0.0
2020-11-10 15:38:00,51,2775,4,55.828702,49.044955,22,30,2020-11-10 15:38:00,0.08518863569749022,0.0008860817984211733
2020-11-10 15:39:00,69,2775,4,55.8315,49.051958,22,29,2020-11-10 15:39:00,0.07995057038570774,0.005238065311782475
2020-11-10 15:40:00,79,2775,4,55.83281700000001,49.057503000000004,22,36,2020-11-10 15:40:00,0.07563988805518153,0.004310682330526214
2020-11-10 15:41:00,92,2775,4,55.832928,49.06204,22,11,2020-11-10 15:41:00,0.07175756813744315,0.0038823199177383805
2020-11-10 15:42:00,88,2775,4,55.833022,49.066588,22,26,2020-11-10 15:42:00,0.06793814072374699,0.003819427413696161
2020-11-10 15:43:00,87,2775,4,55.833165,49.072313,22,24,2020-11-10 15:43:00,0.0632819804130684,0.0046561603106785865
2020-11-10 15:44:00,88,2775,4,55.833257999999994,49.076395,22,24,2020-11-10 15:44:00,0.06006966971775141,0.0032123106953169875
2020-11-10 15:45:00,181,2775,4,55.832138,49.080185,22,13,2020-11-10 15:45:00,0.0564122075441127,0.0036574621736387147
2020-11-10 15:46:00,153,2775,4,55.830087,49.080996999999996,22,0,2020-11-10 15:46:00,0.054492003789549284,0.001920203754563414
2020-11-10 15:47:00,66,2775,4,55.829342000000004,49.08218,22,13,2020-11-10 15:47:00,0.053102221770846864,0.0013897820187024207
2020-11-10 15:48:00,77,2775,4,55.82981700000001,49.085646999999994,22,20,2020-11-10 15:48:00,0.05074829787294643,0.0023539238979004354
2020-11-10 15:49:00,75,2775,4,55.830487,49.09076500000001,22,5,2020-11-10 15:49:00,0.047509469340323324,0.0032388285326231045
2020-11-10 15:50:00,157,2775,4,55.829242,49.09206,22,11,2020-11-10 15:50:00,0.04571443313659597,0.0017950362037273543
2020-11-10 15:51:00,166,2775,4,55.825947,49.093617,22,26,2020-11-10 15:51:00,0.0422755394643271,0.003438893672268871
2020-11-10 15:52:00,164,2775,4,55.823338,49.094935,22,14,2020-11-10 15:52:00,0.03951659727253896,0.0027589421917881413
2020-11-10 15:53:00,162,2775,4,55.82099,49.095988,22,18,2020-11-10 15:53:00,0.03715448620288272,0.002362111069656239
2020-11-10 15:54:00,164,2775,4,55.819269999999996,49.096717,22,2,2020-11-10 15:54:00,0.03547506493299104,0.0016794212698916788
2020-11-10 15:55:00,164,2775,4,55.819269999999996,49.096717,22,0,2020-11-10 15:55:00,0.03547506493299104,0.0
2020-11-10 15:56:00,158,2775,4,55.816837,49.098468,22,20,2020-11-10 15:56:00,0.032572594155212055,0.0029024707777789843
2020-11-10 15:57:00,158,2775,4,55.816837,49.098468,22,0,2020-11-10 15:57:00,0.032572594155212055,0.0
2020-11-10 15:58:00,158,2775,4,55.816837,49.098468,22,0,2020-11-10 15:58:00,0.032572594155212055,0.0
2020-11-10 15:59:00,157,2775,4,55.81489499999999,49.099920000000004,22,26,2020-11-10 15:59:00,0.030226327630056758,0.0023462665251552973
2020-11-10 16:00:00,184,2775,4,55.80996500000001,49.102408000000004,22,43,2020-11-10 16:00:00,0.02533888415065219,0.004887443479404566
2020-11-10 16:01:00,168,2775,4,55.802533,49.101440000000004,22,48,2020-11-10 16:01:00,0.02315251023106953,0.002186373919582662
2020-11-10 16:02:00,108,2775,4,55.798225,49.09664,22,33,2020-11-10 16:02:00,0.027161017690799795,0.004008507459730266
2020-11-10 16:03:00,50,2775,4,55.799502000000004,49.099866999999996,22,9,2020-11-10 16:03:00,0.02408106251809056,0.0030799551727092346
2020-11-10 16:04:00,166,2775,4,55.801019999999994,49.107735,22,34,2020-11-10 16:04:00,0.016684650191118595,0.007396412326971965
2020-11-10 16:05:00,182,2775,4,55.798398,49.109257,22,5,2020-11-10 16:05:00,0.01462872379942954,0.0020559263916890558
2020-11-10 16:06:00,99,2775,4,55.79720699999999,49.11366500000001,22,21,2020-11-10 16:06:00,0.010108962211806984,0.004519761587622555
2020-11-10 16:07:00,94,2775,4,55.79711999999999,49.114917,22,8,2020-11-10 16:07:00,0.008854317139113927,0.0012546450726930568
2020-11-10 16:08:00,98,2775,4,55.796463,49.121648,22,29,2020-11-10 16:08:00,0.0020913770583032326,0.006762940080810695
2020-11-10 16:09:00,100,2775,4,55.796344999999995,49.12311500000001,22,8,2020-11-10 16:09:00,0.0006198524017724036,0.001471524656530829
2020-11-10 16:10:00,108,2775,4,55.796013,49.126332,22,16,2020-11-10 16:10:00,0.0026142628023958533,0.0019944104006234496
2020-11-10 16:11:00,91,2775,4,55.795519999999996,49.131496999999996,22,20,2020-11-10 16:11:00,0.0078027105546695326,0.00518844775227368
2020-11-10 16:12:00,101,2775,4,55.795030000000004,49.137253,22,17,2020-11-10 16:12:00,0.013579285695500919,0.005776575140831386
2020-11-10 16:13:00,104,2775,4,55.794685,49.141063,22,21,2020-11-10 16:13:00,0.017404870151773746,0.0038255844562728267
2020-11-10 16:14:00,184,2775,4,55.792958,49.148143,22,37,2020-11-10 16:14:00,0.02463645404679635,0.007231583895022604
2020-11-10 16:15:00,196,2775,4,55.788681999999994,49.146838,22,26,2020-11-10 16:15:00,0.02432287575514483,0.00031357829165152076
2020-11-10 16:16:00,100,2775,4,55.788203,49.148747,22,11,2020-11-10 16:16:00,0.02628637641440859,0.0019635006592637616
2020-11-10 16:17:00,118,2775,4,55.78758000000001,49.154923,22,10,2020-11-10 16:17:00,0.032381495950613334,0.006095119536204743
2020-11-10 16:18:00,96,2775,4,55.787125,49.159588,22,18,2020-11-10 16:18:00,0.037006286628084195,0.004624790677470861
2020-11-10 16:19:00,77,2775,4,55.78677800000001,49.166738,22,29,2020-11-10 16:19:00,0.04404332018592595,0.007037033557841757
2020-11-10 16:20:00,180,2775,4,55.787031999999996,49.170937,22,5,2020-11-10 16:20:00,0.04810257760245604,0.004059257416530085
2020-11-10 16:21:00,185,2775,4,55.785718,49.170871999999996,22,0,2020-11-10 16:21:00,0.048308852656625684,0.00020627505416964675
2020-11-10 16:22:00,185,2775,4,55.785718,49.170871999999996,22,0,2020-11-10 16:22:00,0.048308852656625684,0.0
2020-11-10 16:23:00,185,2775,4,55.785718,49.170871999999996,22,0,2020-11-10 16:23:00,0.048308852656625684,0.0
2020-11-10 16:24:00,185,2775,4,55.785718,49.170871999999996,22,0,2020-11-10 16:24:00,0.048308852656625684,0.0
2020-11-10 16:25:00,183,2775,4,55.7841,49.170777,22,19,2020-11-10 16:25:00,0.04859610161319607,0.00028724895657038924
2020-11-10 16:26:00,160,2775,4,55.781558,49.170665,22,17,2020-11-10 16:26:00,0.04918759884361182,0.0005914972304157454
2020-11-10 16:27:00,161,2775,4,55.77865500000001,49.172802000000004,22,14,2020-11-10 16:27:00,0.05213887879500459,0.0029512799513927712
2020-11-10 16:28:00,176,2775,4,55.774223,49.174872,22,33,2020-11-10 16:28:00,0.055693237381212714,0.0035543585862081242
2020-11-10 16:29:00,152,2775,4,55.770613,49.175968,22,21,2020-11-10 16:29:00,0.058200461664834585,0.0025072242836218714
2020-11-10 16:30:00,154,2775,4,55.768046999999996,49.178290000000004,22,34,2020-11-10 16:30:00,0.0614293164702383,0.0032288548054037122
2020-11-10 16:31:00,135,2775,4,55.76645,49.180192,22,0,2020-11-10 16:31:00,0.0638547946281237,0.002425478157885401
2020-11-10 16:32:00,135,2775,4,55.765078,49.182665,22,22,2020-11-10 16:32:00,0.06668231819605443,0.0028275235679307287
2020-11-10 16:33:00,136,2775,4,55.763287,49.185747,22,3,2020-11-10 16:33:00,0.07024427647146791,0.0035619582754134876
2020-11-10 16:34:00,136,2775,4,55.762735,49.186748,22,8,2020-11-10 16:34:00,0.07138726055817128,0.0011429840867033664
2020-11-10 16:35:00,182,2775,4,55.75973000000001,49.188722,22,13,2020-11-10 16:35:00,0.07456165366325336,0.0031743931050820795
2020-11-10 16:36:00,181,2775,4,55.756744999999995,49.188885,22,23,2020-11-10 16:36:00,0.07620855383092019,0.0016469001676668316
2020-11-10 16:37:00,179,2775,4,55.755722,49.18895,22,11,2020-11-10 16:37:00,0.0767993807071378,0.0005908268762176011
2020-11-10 16:38:00,186,2775,4,55.75382800000001,49.189085,22,2,2020-11-10 16:38:00,0.07792931425335858,0.0011299335462207905
2020-11-10 16:39:00,165,2775,4,55.750413,49.189437,22,21,2020-11-10 16:39:00,0.08012922815676915,0.0021999139034105664
2020-11-10 16:40:00,171,2775,4,55.74695300000001,49.190305,22,29,2020-11-10 16:40:00,0.08285442537969279,0.0027251972229236365
2020-11-10 16:41:00,177,2775,4,55.746252,49.19045300000001,22,0,2020-11-10 16:41:00,0.08339200117518324,0.0005375757954904498
2020-11-10 16:42:00,173,2775,4,55.74446800000001,49.191037,22,13,2020-11-10 16:42:00,0.08493624962287262,0.0015442484476893836
2020-11-10 16:43:00,172,2775,4,55.74329300000001,49.191358,22,0,2020-11-10 16:43:00,0.0859104732730487,0.0009742236501760759
2020-11-10 16:44:00,155,2775,4,55.741907999999995,49.191868,22,4,2020-11-10 16:44:00,0.08716954854191011,0.0012590752688614176
2020-11-10 16:45:00,227,2775,4,55.741172,49.191927,22,11,2020-11-10 16:45:00,0.08767636643930937,0.0005068178973992588
2020-11-10 16:46:00,226,2775,4,55.736247999999996,49.183063,22,62,2020-11-10 16:46:00,0.08440170026723422,0.003274666172075155
2020-11-10 16:47:00,193,2775,4,55.734492,49.179783,22,4,2020-11-10 16:47:00,0.0834211565491609,0.0009805437180733234
2020-11-10 16:48:00,108,2775,4,55.733627,49.182722999999996,22,27,2020-11-10 16:48:00,0.08605203812228751,0.002630881573126617
2020-11-10 16:49:00,210,2775,4,55.73241700000001,49.182368,22,18,2020-11-10 16:49:00,0.08669642235985277,0.000644384237565257
2020-11-10 16:50:00,213,2775,4,55.72960500000001,49.179283,22,31,2020-11-10 16:50:00,0.08678160487683344,8.51825169806697e-05
2020-11-10 16:51:00,215,2775,4,55.727198,49.176187,22,13,2020-11-10 16:51:00,0.08673754677185419,4.4058104979247115e-05
2020-11-10 16:52:00,199,2775,4,55.724428,49.173548,22,16,2020-11-10 16:52:00,0.08742922047576036,0.0006916737039061732
2020-11-10 16:53:00,206,2775,4,55.721112,49.171197,22,15,2020-11-10 16:53:00,0.0888968393813871,0.0014676189056267303
2020-11-10 16:54:00,9,2775,4,55.72129200000001,49.171572,22,0,2020-11-10 16:54:00,0.08894583484906864,4.899546768154239e-05
2020-11-10 16:55:00,9,2775,4,55.72129200000001,49.171572,22,0,2020-11-10 16:55:00,0.08894583484906864,0.0
2020-11-10 16:56:00,22,2775,4,55.72273199999999,49.172378,22,17,2020-11-10 16:56:00,0.08817738114165696,0.0007684537074116732
2020-11-10 16:57:00,23,2775,4,55.725390000000004,49.17413300000001,22,8,2020-11-10 16:57:00,0.08697808114692157,0.0011992999947353922
2020-11-10 16:58:00,31,2775,4,55.728273,49.177735,22,16,2020-11-10 16:58:00,0.08683801025472394,0.00014007089219762736
2020-11-10 16:59:00,33,2775,4,55.730557,49.180382,22,30,2020-11-10 16:59:00,0.08676590783251471,7.210242220923035e-05
2020-11-10 17:00:00,35,2775,4,55.731752,49.181748,22,3,2020-11-10 17:00:00,0.0867716478177047,5.739985189989749e-06
2020-11-10 17:01:00,34,2775,4,55.732868,49.183108000000004,22,12,2020-11-10 17:01:00,0.08686888161476472,9.723379706001734e-05
2020-11-10 17:02:00,289,2775,4,55.733962,49.181562,22,20,2020-11-10 17:02:00,0.08501446439871337,0.0018544172160513545
2020-11-10 17:03:00,47,2775,4,55.734997,49.1817,22,19,2020-11-10 17:03:00,0.08435354646960534,0.0006609179291080236
2020-11-10 17:04:00,46,2775,4,55.740140000000004,49.190758,22,60,2020-11-10 17:04:00,0.08742922409011679,0.0030756776205114467
2020-11-10 17:05:00,47,2775,4,55.741365,49.192937,22,8,2020-11-10 17:05:00,0.08834414727077196,0.0009149231806551694
2020-11-10 17:05:00,47,2775,4,55.741365,49.192937,22,8,2020-11-10 17:05:00,0.08834414727077196,0.0
2020-11-10 17:06:00,321,2775,4,55.741742,49.192328,22,5,2020-11-10 17:06:00,0.08763278818456136,0.0007113590862106028
2020-11-10 17:07:00,346,2775,4,55.745608,49.19083,22,16,2020-11-10 17:07:00,0.08408044971930173,0.0035523384652596246
2020-11-10 17:08:00,351,2775,4,55.748982,49.189888,22,19,2020-11-10 17:08:00,0.08132325058063414,0.002757199138667593
2020-11-10 17:09:00,349,2775,4,55.750838,49.189368,22,3,2020-11-10 17:09:00,0.0798299919391206,0.001493258641513534
2020-11-10 17:10:00,358,2775,4,55.75436800000001,49.189107,22,6,2020-11-10 17:10:00,0.07765501812503442,0.002174973814086184
2020-11-10 17:11:00,353,2775,4,55.75603,49.1891,22,13,2020-11-10 17:11:00,0.07676487918964128,0.0008901389353931366
2020-11-10 17:12:00,87,2775,4,55.75666700000001,49.193882,22,28,2020-11-10 17:12:00,0.08056075770497517,0.003795878515333889
2020-11-10 17:13:00,315,2775,4,55.75725799999999,49.196825,22,11,2020-11-10 17:13:00,0.08285612324988476,0.0022953655449095833
2020-11-10 17:14:00,313,2775,4,55.759287,49.193317,22,18,2020-11-10 17:14:00,0.07880607538128025,0.004050047868604509
2020-11-10 17:15:00,317,2775,4,55.759981999999994,49.192282,22,11,2020-11-10 17:15:00,0.07756606240489643,0.0012400129763838197
2020-11-10 17:16:00,318,2775,4,55.760853000000004,49.19058,22,0,2020-11-10 17:16:00,0.07565433054359347,0.0019117318613029594
2020-11-10 17:17:00,326,2775,4,55.764265,49.184763000000004,22,18,2020-11-10 17:17:00,0.06891740814192272,0.006736922401670745
2020-11-10 17:18:00,324,2775,4,55.766587,49.180568,22,27,2020-11-10 17:18:00,0.06412395254505167,0.004793455596871055
2020-11-10 17:19:00,339,2775,4,55.769394999999996,49.177459999999996,22,31,2020-11-10 17:19:00,0.06007822901850424,0.004045723526547432
2020-11-10 17:20:00,356,2775,4,55.77266700000001,49.175472,22,31,2020-11-10 17:20:00,0.056872805118081966,0.0032054239004222704
2020-11-10 17:21:00,340,2775,4,55.77940699999999,49.172637,22,38,2020-11-10 17:21:00,0.05173354808052954,0.005139257037552428
2020-11-10 17:22:00,340,2775,4,55.781231999999996,49.171248,22,11,2020-11-10 17:22:00,0.049841621412229496,0.0018919266683000424
2020-11-10 17:23:00,2,2775,4,55.782063,49.170823,22,9,2020-11-10 17:23:00,0.04919009893260912,0.0006515224796203728
2020-11-10 17:24:00,0,2775,4,55.78326,49.170987,22,2,2020-11-10 17:24:00,0.04901577084979644,0.0001743280828126817
2020-11-10 17:25:00,2,2775,4,55.784006999999995,49.171037,22,4,2020-11-10 17:25:00,0.04887111618328341,0.00014465466651303327
2020-11-10 17:26:00,6,2775,4,55.785594999999994,49.171215000000004,22,3,2020-11-10 17:26:00,0.048670463496873755,0.0002006526864096539
2020-11-10 17:27:00,1,2775,4,55.786747999999996,49.171293,22,8,2020-11-10 17:27:00,0.04850697504483231,0.0001634884520414423
2020-11-10 17:28:00,357,2775,4,55.787158,49.171337,22,4,2020-11-10 17:28:00,0.0484713230683895,3.565197644281315e-05
2020-11-10 17:29:00,271,2775,4,55.786768,49.164621999999994,22,36,2020-11-10 17:29:00,0.04198185256750256,0.00648947050088694
2020-11-10 17:30:00,279,2775,4,55.78706999999999,49.161557,22,0,2020-11-10 17:30:00,0.03893015170790253,0.0030517008596000275
2020-11-10 17:31:00,265,2775,4,55.787617000000004,49.155935,22,29,2020-11-10 17:31:00,0.03334780198153862,0.005582349726363914
2020-11-10 17:32:00,282,2775,4,55.78793,49.152752,22,1,2020-11-10 17:32:00,0.030197254130134802,0.0031505478514038156
2020-11-10 17:33:00,7,2775,4,55.789207,49.151959999999995,22,15,2020-11-10 17:33:00,0.02910063920259822,0.0010966149275365815
2020-11-10 17:34:00,47,2775,4,55.794008,49.154888,22,51,2020-11-10 17:34:00,0.031239437783033546,0.0021387985804353256
2020-11-10 17:36:00,270,2775,4,55.792952,49.151393,22,1,2020-11-10 17:36:00,0.02786099818742972,0.003378439595603827
2020-11-10 17:38:00,278,2775,4,55.794963,49.139146999999994,22,10,2020-11-10 17:38:00,0.015471813888482127,0.0037376155668620067
2020-11-10 17:39:00,279,2775,4,55.795269999999995,49.136195,22,11,2020-11-10 17:39:00,0.012504532458274547,0.00296728143020758
2020-11-10 17:40:00,280,2775,4,55.795665,49.1314,22,8,2020-11-10 17:40:00,0.007693301112006338,0.004811231346268209
2020-11-10 17:41:00,279,2775,4,55.796181999999995,49.12576,22,29,2020-11-10 17:41:00,0.0020311762602004627,0.005662124851805875
2020-11-10 17:42:00,271,2775,4,55.79651,49.122384999999994,22,10,2020-11-10 17:42:00,0.0013661888595700986,0.0006649874006303641
2020-11-10 17:43:00,279,2775,4,55.796955000000004,49.116857,22,39,2020-11-10 17:43:00,0.006907453727673882,0.005541264868103784
2020-11-10 17:44:00,296,2775,4,55.798088,49.115602,22,14,2020-11-10 17:44:00,0.008328504367529051,0.001421050639855169
2020-11-10 17:45:00,336,2775,4,55.799513,49.109095,22,33,2020-11-10 17:45:00,0.014989685286885452,0.006661180919356401
2020-11-10 17:46:00,244,2775,4,55.801857999999996,49.103952,22,42,2020-11-10 17:46:00,0.020551583029050486,0.005561897742165034
2020-11-10 17:47:00,4,2775,4,55.809459999999994,49.102795,22,67,2020-11-10 17:47:00,0.02474134094991287,0.004189757920862385
2020-11-10 17:48:00,333,2775,4,55.812888,49.101993,22,14,2020-11-10 17:48:00,0.027358713200734273,0.0026173722508214016
2020-11-10 17:49:00,339,2775,4,55.816272999999995,49.099368,22,20,2020-11-10 17:49:00,0.03151881625315121,0.004160103052416941
2020-11-10 17:50:00,343,2775,4,55.817777,49.098437,22,0,2020-11-10 17:50:00,0.03319758179446431,0.0016787655413130972
2020-11-10 17:51:00,346,2775,4,55.821573,49.096308,22,46,2020-11-10 17:51:00,0.03730896860005693,0.004111386805592622
